date, pm25, pm10, o3, no2, so2, co
2023/12/13, 77, 36, 14, 10, 6, 6
2023/12/14, 56, 24, 16, 6, 4, 5
2023/12/15, 36, 32, 18, 8, 6, 6
2023/12/16, 53, 29, 18, 5, 4, 5
2023/12/17, 43, 36, 23, 13, 7, 7
2023/12/18, 52, 39, 28, 13, 7, 6
2023/12/19, 65, 41, 30, 12, 10, 6
2023/12/20, 62, 55, 37, 15, 6, 6
2023/12/21, 67, 64, 30, 16, 18, 8
2023/12/22, 82, 50, 25, 13, 6, 6
2023/12/23, 68, 51, 34, 21, 14, 10
2023/12/24, 84, 48, 25, 14, 4, 8
2023/12/25, 73, 38, 23, 8, 4, 6
2023/12/26, 94, 25, 17, 10, 5, 5
2023/12/27, 40, 30, 17, 13, 5, 6
2023/12/28, 41, 38, 28, 20, 9, 7
2023/12/29, 60, 54, 24, 12, 4, 7
2023/12/30, 78, 46, 27, 14, 7, 7
2023/12/31, 64, 44, 34, 15, 9, 8
2024/1/1, 70, 65, 34, 14, 7, 9
2023/7/2, 66, 54, 39, 8, 3, 4
2023/7/3, 68, 50, 39, 7, 3, 4
2023/7/4, 79, 51, 36, 7, 3, 3
2023/7/5, 77, 53, 164, 6, 3, 3
2023/7/6, 71, 60, 201, 7, 3, 2
2023/7/7, 78, 27, 28, 11, 3, 3
2023/7/8, 44, 52, 29, 8, 4, 3
2023/7/9, 70, 42, 27, 5, 3, 3
2023/7/10, 52, 45, 26, 10, 5, 3
2023/7/11, 69, 38, 28, 10, 3, 3
2023/7/12, 53, 45, 33, 16, 3, 5
2023/7/13, 63, 46, 19, 13, 4, 4
2023/7/14, 68, 50, 31, 15, 9, 4
2023/7/15, 71, 63, 37, 12, 4, 5
2023/7/16, 84, 66, 27, 8, 3, 4
2023/7/17, 72, 51, , 8, 3, 3
2023/7/18, 60, 59, , 8, 4, 4
2023/7/19, 70, 47, , 7, 3, 4
2023/7/20, 60, 54, , 8, 3, 3
2023/7/21, 62, 42, , 11, 3, 4
2023/7/22, 63, 65, , 11, 3, 5
2023/7/23, 81, 46, , 9, 3, 3
2023/7/24, 63, 53, , 8, 3, 3
2023/7/25, 59, 22, , 11, 3, 3
2023/7/26, 33, 63, , 11, 3, 3
2023/7/27, 71, 33, , 13, 3, 3
2023/7/28, 57, 41, , 15, 5, 4
2023/7/29, 65, 53, , 13, 3, 4
2023/7/30, 68, 37, , 9, 3, 3
2023/7/31, 47, 40, , 10, 3, 3
2023/8/1, 44, 38, , 11, 3, 2
2023/8/2, 42, 55, 19, 10, 3, 3
2023/8/3, 54, 44, 20, 8, 3, 3
2023/8/4, 55, 29, 25, 11, 3, 4
2023/8/5, 39, 45, 25, 12, 3, 4
2023/8/6, 63, 27, 36, 13, 3, 3
2023/8/7, 43, 42, 31, 13, 4, 4
2023/8/8, 56, 50, 48, 16, 4, 4
2023/8/9, 70, 56, 45, 14, 4, 4
2023/8/10, 71, 58, 41, 17, 6, 4
2023/8/11, 71, 72, 52, 16, 5, 5
2023/8/12, 78, 54, 7, 24, 3, 4
2023/8/13, 60, 54, 28, 11, 3, 4
2023/8/14, 59, 56, 22, 6, 3, 3
2023/8/15, 50, 57, 22, 6, 3, 3
2023/8/16, 59, 60, 21, 7, 3, 3
2023/8/17, 60, 27, 20, , 3, 4
2023/8/18, 51, 35, 25, , 3, 4
2023/8/19, 62, 30, 25, , 3, 4
2023/8/20, 52, 49, 20, , 3, 4
2023/8/21, 59, 73, 13, , 4, 6
2023/8/22, 96, 44, 25, , 3, 3
2023/8/23, 58, 58, 23, , 3, 3
2023/8/24, 67, 51, 19, , 3, 3
2023/8/25, 47, 60, 23, , 3, 3
2023/8/26, 68, 45, 27, , 3, 4
2023/8/27, 56, 38, 21, , 3, 3
2023/8/28, 41, 32, 24, , 3, 3
2023/8/29, 44, 61, 34, , 3, 4
2023/8/30, 63, 56, 35, 7, 3, 4
2023/8/31, 68, 38, 33, 5, 3, 4
2023/9/1, 58, 61, 33, 9, 4, 5
2023/9/2, 78, 51, 35, 7, 4, 4
2023/9/3, 73, 47, 34, 7, 3, 4
2023/9/4, 66, 48, 31, 8, 3, 4
2023/9/5, 68, 64, 27, 8, 3, 4
2023/9/6, 70, 41, 24, 10, 3, 4
2023/9/7, 62, 57, 27, 7, 3, 4
2023/9/8, 82, 58, 26, 7, 3, 4
2023/9/9, 73, , , , , 
2023/9/12, 56, 63, 35, 9, 3, 5
2023/9/13, 67, 47, 38, 8, 4, 4
2023/9/14, 67, 52, 34, 7, 3, 4
2023/9/15, 69, 45, 23, 9, 3, 5
2023/9/16, 64, 44, 25, 8, 3, 6
2023/9/17, 62, 33, 25, 6, 3, 4
2023/9/18, 51, 37, 22, 6, 3, 4
2023/9/19, 55, 42, 25, 6, 3, 4
2023/9/20, 51, 53, 31, 8, 3, 4
2023/9/21, 58, 64, 32, 10, 3, 4
2023/9/22, 74, 40, 29, 7, 3, 4
2023/9/23, 56, 56, 28, 9, 3, 4
2023/9/24, 68, 53, 28, 8, 5, 4
2023/9/25, 63, 59, 27, 8, 3, 4
2023/9/26, 68, 77, 31, 6, 3, 4
2023/9/27, 88, 46, 36, 11, 3, 4
2023/9/28, 71, 85, 20, 5, 3, 
2023/9/29, 97, 59, 30, 9, 3, 
2023/9/30, 80, 60, 31, 10, 3, 
2023/10/1, 77, 59, 28, 7, 3, 
2023/4/2, 111, 59, 48, 10, 13, 6
2023/4/3, 107, 51, 48, 12, 11, 5
2023/4/4, 91, 68, 48, 15, 18, 6
2023/4/5, 108, 92, 44, 16, 15, 6
2023/4/6, 117, 67, 46, 11, 4, 6
2023/4/7, 125, 33, 38, 7, 4, 6
2023/4/8, 74, 43, 31, 7, 6, 6
