date, pm10, o3, no2, so2, co
2016/10/18, 24, 29, 16, 12, 
2016/10/19, 45, 25, 21, 17, 
2016/10/20, 38, 19, 14, 11, 
2016/10/21, 25, 17, 12, 11, 
2016/10/22, 25, 20, 13, 11, 
2016/10/23, 23, 20, 13, 11, 
2016/10/24, 18, 18, 16, 11, 
2016/10/25, 25, 17, 15, 12, 
2016/10/26, 28, 17, 16, 11, 
2016/10/27, 32, 16, 14, 11, 
2016/10/28, 35, 18, 14, 11, 
2016/10/29, 34, 18, 14, 11, 
2016/10/30, 29, 15, 15, 11, 
2016/10/31, 25, 21, 16, 12, 
2016/11/1, 37, 24, 22, 16, 
2016/11/2, 39, 22, 16, 13, 
2016/11/3, 32, 17, 12, 11, 
2016/11/4, 38, 15, 11, 11, 
2016/11/5, 28, 17, 13, 10, 
2016/11/6, 23, 23, 16, 12, 
2016/11/7, 29, 20, 25, 14, 
2016/11/8, 43, 15, 15, 11, 
2016/11/9, 23, 13, 18, 11, 
2016/11/10, 15, 13, 17, 11, 
2016/11/11, 20, 13, 20, 11, 
2016/11/12, 29, 15, 16, 11, 
2016/11/13, 11, 15, 16, 11, 
2016/11/14, 15, 15, 22, 12, 
2016/11/15, 33, 17, 16, 12, 
2016/11/16, 32, 23, 16, 14, 
2016/11/17, 27, 22, 23, 18, 
2016/11/18, 36, 30, 22, 13, 
2016/11/19, 50, 21, 10, 11, 
2016/11/20, 22, 22, 11, 11, 
2016/11/21, 14, 29, 17, 13, 
2016/11/22, 28, 29, 29, 17, 
2016/11/23, 52, 21, 24, 20, 
2016/11/24, 46, 26, 20, 13, 
2016/11/25, 38, 26, 19, 14, 
2016/11/26, 35, 15, 12, 11, 
2016/11/27, 23, 28, 19, 15, 
2016/11/28, 32, 27, 26, 12, 
2016/11/29, 50, 20, 23, 12, 
2016/11/30, 52, 21, 18, 12, 
2016/12/1, 43, 21, 19, 13, 
2016/12/2, 48, 18, 19, 12, 
2016/12/3, 52, 16, 16, 12, 
2016/12/4, 44, 12, 13, 11, 
2016/12/5, 30, 19, 15, 12, 
2016/12/6, 27, 24, 26, 18, 
2016/12/7, 43, 22, 30, 19, 
2016/12/8, 59, 25, 29, 18, 
2016/12/9, 64, 17, 13, 12, 
2016/12/10, 37, 20, 14, 11, 
2016/12/11, 25, 23, 18, 12, 
2016/12/12, 37, 26, 26, 18, 
2016/12/13, 58, 30, 30, 17, 
2016/12/14, 70, 30, 27, 20, 
2016/12/15, 62, 18, 25, 14, 
2016/12/16, 58, 24, 20, 14, 
2016/12/17, 51, 25, 20, 12, 
2016/12/18, 50, 24, 22, 12, 
2016/12/19, 52, 20, 18, 12, 
2016/12/20, 46, 16, 14, 11, 
2016/12/21, 30, 18, 18, 12, 
2016/12/22, 35, 18, 19, 13, 
2016/12/23, 40, 26, 19, 16, 
2016/12/24, 43, 31, 28, 20, 
2016/12/25, 79, 19, 30, 16, 
2016/12/26, 113, 30, 27, 16, 
2016/12/27, 67, 24, 19, 13, 
2016/12/28, 47, 23, 18, 13, 
2016/12/29, 41, 17, 18, 12, 
2016/12/30, 40, 15, 17, 12, 
2016/12/31, 34, 19, 25, 16, 
2017/1/1, 50, 20, 24, 20, 
2017/1/2, 72, 23, 27, 14, 
2016/7/28, 53, 49, , 17, 
2016/7/29, 36, 37, , 13, 
2016/7/30, 29, 29, , 12, 
2016/7/31, 24, 28, , 11, 
2016/8/1, 26, 37, , 11, 
2016/8/2, 24, 37, , 11, 
2016/8/3, 34, 33, , 14, 
2016/8/4, 25, 30, , 12, 
2016/8/5, 20, 22, , 11, 
2016/8/6, 29, 19, , 10, 
2016/8/7, 20, 22, , 13, 
2016/8/8, 19, 23, , 11, 
2016/8/9, 18, 29, , 17, 
2016/8/10, 25, 32, , 11, 
2016/8/11, 25, 36, , 15, 
2016/8/12, 30, 37, , 12, 
2016/8/13, 30, 49, , 14, 
2016/8/14, 34, 43, , 15, 
2016/8/15, 28, 30, , 12, 
2016/8/16, 20, 27, , 11, 
2016/8/17, 48, 28, , 13, 
2016/8/18, 26, 24, , 13, 
2016/8/19, 22, 28, , 14, 
2016/8/20, 28, 24, , 11, 
2016/8/21, 20, 72, , 18, 
2016/8/22, 24, 31, , 13, 
2016/8/23, 22, 28, , 11, 
2016/8/24, 26, 30, , 14, 
2016/8/25, 24, 35, , 12, 
2016/8/26, 26, 46, , 18, 
2016/8/27, 35, 21, , 15, 
2016/8/28, 17, 28, , 13, 
2016/8/29, 30, 29, , 11, 
2016/8/30, 24, 34, , 11, 
2016/8/31, 29, 32, , 12, 
2016/9/1, 33, 22, , 11, 
2016/9/2, 29, 29, , 11, 
2016/9/3, 28, 29, , 10, 
2016/9/4, 22, 26, , 11, 
2016/9/5, 17, 19, , 14, 
2016/9/6, 25, 36, , 16, 
2016/9/7, 37, 34, , 12, 
2016/9/8, 29, 35, , 12, 
2016/9/9, 38, 40, , 16, 
2016/9/10, 40, 41, , 24, 
2016/9/11, 44, 29, , 11, 
2016/9/12, 35, 35, , 13, 
2016/9/13, 41, 43, , 21, 
2016/9/14, 46, 28, , 11, 
2016/9/15, 36, 27, , 11, 
2016/9/16, 33, 22, , 11, 
2016/9/17, 24, 27, , 13, 
2016/9/18, 26, 30, , 12, 
2016/9/19, 23, 23, , 11, 
2016/9/20, 29, 19, , 10, 
2016/9/21, 26, 20, , 11, 
2016/9/22, 28, 29, , 12, 
2016/9/23, 29, 30, , 16, 
2016/9/24, 40, 36, , 16, 
2016/9/25, 36, 36, , 16, 
2016/9/26, 36, 27, , 11, 
2016/9/27, 27, 19, , 10, 
2016/9/28, 39, 21, , 10, 
2016/9/29, 26, 19, , , 
2016/9/30, 23, 21, , , 
2016/10/1, 28, 28, , , 
2015/4/2, 34, 56, 5, 12, 
2015/4/3, 42, 59, 5, 13, 
2015/4/4, 47, 50, 4, 11, 
2015/4/5, 38, 65, 4, 14, 
2015/4/6, 33, 54, 5, 18, 
2015/4/7, 42, 89, 5, 21, 
2015/4/8, 39, 73, 5, 13, 
2015/4/9, 37, 52, 5, 15, 
2015/4/10, 52, 52, 5, 16, 
2015/4/11, 45, 73, 4, 14, 
2015/4/12, 48, 48, 4, 21, 
2015/4/13, 39, 40, 4, 12, 
2015/4/14, 41, 44, 5, 20, 
2015/4/15, 50, 52, 5, 17, 
2015/4/16, 54, 47, 5, 19, 
2015/4/17, 47, 50, 5, 13, 
2015/4/18, 48, 44, 4, 12, 
2015/4/19, 47, 38, 4, 12, 
2015/4/20, 51, 45, 5, 12, 
2015/4/21, 43, 54, 5, 17, 
2015/4/22, 47, 47, 4, 12, 
2015/4/23, 43, 51, 5, 14, 
2015/4/24, 52, 45, 5, 17, 
2015/4/25, 49, 56, 5, 12, 
2015/4/26, 50, 46, 4, 11, 
2015/4/27, 42, 39, 4, 12, 
2015/4/28, 45, 40, , 12, 
2015/4/29, 35, 37, , 14, 
2015/4/30, 42, 15, , 21, 
2015/5/1, 45, , , , 
2015/5/5, 41, 24, , 13, 
2015/5/6, 45, 15, , 14, 
2015/5/7, 45, 18, , 14, 
2015/5/8, 41, 20, , 22, 
2015/5/9, 50, 24, , 21, 
2015/5/10, 38, 18, , 13, 
2015/5/11, 48, 17, , 13, 
2015/5/12, 51, 15, , 16, 
2015/5/13, 40, 12, , 15, 
2015/5/14, 32, 14, , 20, 
2015/5/15, 35, 16, , 19, 
2015/5/16, 44, 18, , 29, 
2015/5/17, 57, 15, , 23, 
2015/5/18, 37, 18, , 16, 
2015/5/19, 46, 13, , 15, 
2015/5/20, 52, 14, , 17, 
2015/5/21, 28, 14, , 16, 
2015/5/22, 37, 12, , 15, 
2015/5/23, 23, 14, , 15, 
2015/5/24, 37, 7, , 11, 
2015/5/25, 34, 8, , 16, 
2015/5/26, 31, 10, , 13, 
2015/5/27, 43, 9, , 15, 
2015/5/28, 50, 8, , 12, 
2015/5/29, 31, , , , 
2015/1/2, 63, 42, 10, 14, 37
2015/1/3, 44, 38, 9, 12, 40
2015/1/4, 40, 39, 8, 14, 32
2015/1/5, 41, 43, 6, 11, 32
2015/1/6, 26, 40, 6, 11, 32
2015/1/7, 24, 39, 6, 11, 31
2015/1/8, 25, 44, 7, 11, 39
2015/1/9, 28, 54, 11, 22, 39
2015/1/10, 49, 57, 9, 16, 38
2015/1/11, 38, 59, 10, 18, 49
2015/1/12, 49, 62, 13, 19, 50
2015/1/13, 63, 45, 15, 27, 49
2015/1/14, 78, 48, 13, 18, 44
2015/1/15, 68, 56, 13, 16, 43
2015/1/16, 65, 47, 9, 17, 41
2015/1/17, 46, 41, 10, 13, 46
2015/1/18, 55, 43, 7, 12, 39
2015/1/19, 40, 43, 11, 24, 50
2015/1/20, 57, 52, 14, 22, 45
2015/1/21, 75, 47, 10, 17, 39
2015/1/22, 59, 34, 8, 13, 43
2015/1/23, 44, 34, 8, 13, 38
2015/1/24, 42, 47, 8, 17, 39
2015/1/25, 38, 35, 8, 17, 39
2015/1/26, 32, 40, 9, 13, 47
2015/1/27, 41, 54, 10, 28, 34
2015/1/28, 47, 46, 8, 18, 41
2015/1/29, 39, 42, 9, 20, 37
2015/1/30, 42, 40, 5, 12, 41
2015/1/31, 27, 40, 6, 17, 45
2015/2/1, 37, 34, 5, 12, 36
2015/2/2, 28, 37, 7, 13, 37
2015/2/3, 38, 29, 6, 12, 39
2015/2/4, 25, 40, 8, 12, 45
2015/2/5, 45, 42, 7, 12, 38
2015/2/6, 40, 44, 6, 13, 46
2015/2/7, 38, 60, 10, 22, 45
2015/2/8, 55, 61, 8, 19, 40
2015/2/9, 62, 45, 8, 18, 45
2015/2/10, 58, 57, 7, 16, 48
2015/2/11, 51, 57, 7, 17, 44
2015/2/12, 59, 46, 6, 16, 41
2015/2/13, 42, 36, 5, 12, 34
2015/2/14, 23, 36, 5, 12, 34
2015/2/15, 23, 39, 5, 16, 55
2015/2/16, 29, 30, 6, 11, 44
2015/2/17, 18, 39, 7, 12, 54
2015/2/18, 33, 55, 7, 17, 42
2015/2/19, 46, 69, 6, 27, 39
2015/2/20, 47, 45, 7, 20, 40
2015/2/21, 51, 49, 6, 13, 42
2015/2/22, 46, 58, 6, 12, 53
2015/2/23, 48, 44, 6, 18, 35
2015/2/24, 52, 36, 6, 11, 5
2015/2/25, 51, 51, 6, 12, 38
2015/2/26, 46, 41, 5, 12, 39
2015/2/27, 45, 45, 5, 18, 34
2015/2/28, 42, 47, 5, 19, 37
2015/3/1, 40, 65, 5, 13, 42
2015/3/2, 48, 83, 5, 20, 43
2015/3/3, 55, 55, 5, 23, 36
2015/3/4, 43, 44, 5, 12, 39
2015/3/5, 43, 49, 4, 16, 36
2015/3/6, 37, 53, 4, 11, 35
2015/3/7, 36, 67, 4, 15, 39
2015/3/8, 39, 54, 4, 16, 38
2015/3/9, 32, 38, 4, 11, 39
2015/3/10, 36, 39, 5, 14, 37
2015/3/11, 21, 41, 5, 14, 92
2015/3/12, 18, 46, 6, 14, 216
2015/3/13, 31, 36, 5, 12, 61
2015/3/14, 37, 24, 5, 15, 45
2015/3/15, 20, 32, 4, 11, 38
2015/3/16, 9, 34, 5, 16, 49
2015/3/17, 28, 40, 5, 15, 63
2015/3/18, 26, 39, 5, 11, 31
2015/3/19, 25, 41, 5, 12, 51
2015/3/20, 29, 37, 5, 11, 43
2015/3/21, 31, 35, 5, 11, 52
2015/3/22, 25, 37, 5, 11, 272
2015/3/23, 24, 54, 6, 13, 122
2015/3/24, 40, 47, 6, 14, 
2015/3/25, 32, 38, 6, 15, 
2015/3/26, 37, 41, 5, 12, 
2015/3/27, 37, 45, 5, 12, 
2015/3/28, 41, 40, 5, 22, 
2015/3/29, 30, 51, 4, 13, 
2015/3/30, 22, 67, 5, 20, 
2015/3/31, 32, 58, 5, 21, 
2015/4/1, 40, 49, 4, 12, 
2014/10/2, 32, 39, 9, 19, 
2014/10/3, 28, 53, 9, 18, 
2014/10/4, 28, 33, 7, 11, 
2014/10/5, 18, 32, 7, 12, 
2014/10/6, 23, 32, 6, 11, 
2014/10/7, 19, 40, 8, 12, 
2014/10/8, 25, 46, 9, 12, 
2014/10/9, 30, 42, 8, 11, 
2014/10/10, 31, 50, 9, 14, 
2014/10/11, 36, 45, 9, 13, 
2014/10/12, 36, 62, 7, 17, 
2014/10/13, 32, 59, 10, 12, 
2014/10/14, 35, 39, 7, 11, 
2014/10/15, 32, 38, 7, 14, 
2014/10/16, 30, 52, 10, 18, 
2014/10/17, 40, 51, 10, 16, 
2014/10/18, 44, 31, 8, 18, 
2014/10/19, 33, 26, 6, 11, 
2014/10/20, 17, 27, 7, 11, 
2014/10/21, 21, 28, 6, 11, 
2014/10/22, 20, 31, 6, 11, 
2014/10/23, 22, 31, 6, 11, 
2014/10/24, 22, 32, 7, 11, 
2014/10/25, 25, 38, 7, 11, 
2014/10/26, 23, 43, 7, 11, 
2014/10/27, 22, 54, 13, 21, 
2014/10/28, 56, 90, 14, 18, 
2014/10/29, 63, 49, 12, 21, 
2014/10/30, 48, 41, 9, 12, 
2014/10/31, 36, 32, 7, 11, 
2014/11/1, 32, , , , 
2014/11/6, 39, 54, 9, 19, 
2014/11/7, 45, 46, 7, 14, 
2014/11/8, 39, 29, 7, 12, 
2014/11/9, 28, 36, 6, 11, 
2014/11/10, 37, 43, 8, 16, 
2014/11/11, 49, 24, 7, 11, 
2014/11/12, 35, 28, 7, 12, 
2014/11/13, 30, 47, 10, 19, 
2014/11/14, 41, 48, 10, 16, 
2014/11/15, 38, 40, 9, 14, 
2014/11/16, 39, 30, 7, 12, 
2014/11/17, 32, 40, 7, 13, 
2014/11/18, 30, 38, 9, 25, 
2014/11/19, 42, 43, 10, 22, 
2014/11/20, 48, 61, 10, 23, 
2014/11/21, 49, 48, 10, 17, 
2014/11/22, 41, 29, 9, 14, 
2014/11/23, 26, 36, 8, 12, 
2014/11/24, 27, 34, 11, 13, 
2014/11/25, 51, 43, 10, 12, 
2014/11/26, 47, 43, 8, 12, 
2014/11/27, 37, 40, 7, 12, 
2014/11/28, 38, 50, 10, 18, 10
2014/11/29, 46, 51, 13, 20, 28
2014/11/30, 63, 79, 12, 24, 16
2014/12/1, 69, 52, 10, 18, 8
2014/12/2, 60, 47, 7, 12, 12
2014/12/3, 36, 58, 9, 15, 13
2014/12/4, 45, 69, 11, 22, 11
2014/12/5, 59, 75, 13, 29, 15
2014/12/6, 71, 55, 8, 17, 13
2014/12/7, 44, 38, 5, 11, 7
2014/12/8, 19, 37, 6, 11, 3
2014/12/9, 29, 40, 7, 12, 7
2014/12/10, 30, 41, 8, 17, 8
2014/12/11, 47, 36, 11, 33, 19
2014/12/12, 68, 41, 8, 13, 4
2014/12/13, 37, 47, 7, 16, 3
2014/12/14, 41, 37, 6, 12, 4
2014/12/15, 21, 49, 11, 13, 15
2014/12/16, 45, 43, 9, 15, 6
2014/12/17, 45, 48, 8, 16, 9
2014/12/18, 42, 49, 12, 23, 
2014/12/19, 55, 45, 15, 14, 
2014/12/20, 54, 48, 14, 17, 
2014/12/21, 55, 41, 10, 14, 
2014/12/22, 40, 41, 11, 13, 
2014/12/23, 43, 37, 14, 13, 
2014/12/24, 56, 40, 13, 13, 
2014/12/25, 55, 40, 10, 14, 
2014/12/26, 48, 34, 10, 12, 
2014/12/27, 35, 41, 11, 16, 
2014/12/28, 36, 47, 11, 17, 
2014/12/29, 48, , , , 
2014/9/23, 17, 24, 6, 11, 
2014/9/24, 20, 33, 7, 11, 
2014/9/25, 18, 36, 7, 11, 
2014/9/26, 24, 35, 8, 11, 
2014/9/27, 23, 34, 8, 12, 
2014/9/28, 23, 31, 6, 11, 
2014/9/29, 17, 30, 7, 11, 
2014/9/30, 22, 45, 7, 12, 
2014/10/1, 27, 63, 8, 18, 
2025/8/13, , 37, , 25, 21
2025/8/17, , 25, , 23, 19
2025/7/10, , 30, , 18, 17
2025/5/18, , 35, , 12, 24
2025/5/19, , 38, , 17, 25
2025/5/20, , 38, , 12, 25
2025/5/21, , 50, , 18, 25
2025/5/22, , 38, , 17, 26
2025/5/23, , 21, , 18, 25
2025/5/24, , 48, , 19, 24
2025/5/25, , 46, , 16, 25
2025/5/26, , 67, , 14, 26
2025/5/28, , 32, , 16, 28
2025/6/1, , 24, , 18, 24
2025/6/2, , 35, , 11, 24
2025/6/4, , 46, , 26, 27
2025/6/9, , 31, , 13, 18
2025/6/14, , 20, , 14, 22
2025/6/28, , 22, , 12, 26
2025/1/1, , 57, , 12, 20
2025/1/16, , 34, , 12, 20
2025/1/23, , 30, , , 13
2025/1/28, , 43, , , 21
2025/3/10, , 20, , 14, 14
2024/10/22, , 22, , 24, 2
2024/11/17, , 9, , , 13
2024/12/17, , 25, , 12, 10
2024/8/31, , 39, , 8, 8
2024/9/9, , 22, , 2, 8
2024/9/12, , 8, , 4, 9
2024/6/19, , 48, , 12, 20
2024/6/26, , 51, , 12, 13
2024/1/30, , 1, , , 19
2024/3/13, , 23, , , 6
2023/11/14, , 21, , 5, 12
2023/11/22, , 16, , 3, 14
2023/8/3, , 40, , 18, 7
2023/8/9, , 56, , 20, 8
2023/9/8, , 35, , 19, 13
2023/5/5, , 34, 5, 18, 16
2023/1/6, , 25, 19, 19, 12
2023/2/7, , 9, 31, 13, 27
2023/3/7, , 63, 14, 17, 3
2023/3/13, , 25, 9, 5, 5
2023/3/22, , 33, 10, 5, 9
2022/10/12, , 23, , 12, 8
2022/10/25, , 21, , 12, 11
2022/11/23, , 12, 16, 14, 10
2022/12/12, , 30, 15, 14, 8
2022/12/27, , 23, 19, 14, 13
2022/8/30, , 28, , 12, 3
2022/5/3, , 38, , 5, 3
2022/1/3, , 25, 35, 11, 18
2022/1/17, , 25, 27, 7, 14
2022/1/31, , 22, 15, 7, 10
2022/2/9, , 27, , 8, 13
2022/3/10, , 22, , 9, 14
2022/3/16, , 29, , , 15
2021/10/12, , 11, 11, 3, 18
2021/11/1, , 38, 20, 18, 14
2021/11/3, , 25, 29, 5, 19
2021/11/8, , 39, 20, 5, 12
2021/11/15, , 39, 13, 12, 11
2021/12/3, , 9, 31, 10, 9
2021/12/17, , 43, 26, 10, 8
2021/7/9, , 31, 7, 10, 
2021/7/14, , 33, 4, 8, 
2021/7/19, , 38, 5, 10, 
2021/7/31, , 48, 6, 11, 
2021/8/2, , 56, 5, 11, 
2021/8/15, , 32, 4, 8, 2
2021/8/21, , 23, 5, 5, 
2021/8/31, , 26, 6, 4, 
2021/9/19, , 28, 1, , 5
2021/9/27, , 30, , 14, 6
2021/5/11, , 15, 31, 28, 9
2021/5/30, , 52, 6, 30, 3
2021/6/6, , 71, 9, 9, 2
2021/1/4, , 40, 16, 16, 
2020/10/2, , 26, , 10, 
2020/7/21, , 55, 10, 10, 
2020/9/14, , 27, , 9, 
2020/4/1, , 83, 6, 10, 
2020/4/13, , 45, 4, 9, 
2020/6/9, , 69, 15, 9, 
2020/1/2, , 21, 12, 9, 
2020/1/6, , 52, 42, 21, 
2020/3/20, , 50, 9, 10, 
2019/11/14, , 21, 27, 9, 
2019/12/25, , 14, 24, 12, 
2019/8/11, , 40, 13, 9, 
2019/4/4, , 29, 7, 6, 20
2019/5/31, , 58, 100, 6, 
2019/6/9, , 83, 10, 7, 12
2019/6/16, , 82, 14, 8, 
2019/6/28, , 45, 8, 6, 
2018/4/2, , 21, 16, 23, 
2018/4/5, , 33, 17, 18, 
2018/4/6, , 26, 14, 17, 
2018/1/5, , 5, 18, 18, 
2018/1/6, , 21, 13, 20, 
2018/1/7, , 21, 10, 21, 
2018/1/8, , 12, 9, 23, 
2018/1/9, , 23, 7, 20, 
2018/1/10, , 11, 7, 17, 
2018/1/19, , 9, 7, 15, 
2018/1/20, , 12, 11, 27, 
2018/1/21, , 18, 7, 16, 
2018/1/22, , 17, 6, 15, 
2018/1/23, , 15, 7, 17, 
2018/1/24, , 14, 12, 21, 
2018/1/25, , 15, 8, 18, 
2018/1/26, , 12, 7, 17, 
2018/1/27, , 19, 9, 20, 
2018/1/30, , 13, 7, 15, 
2018/1/31, , 17, 7, 15, 
2018/2/1, , 15, 14, 21, 
2018/2/2, , 15, 12, 23, 
2018/2/3, , 16, 8, 17, 
2018/2/4, , 20, 10, 21, 
2018/2/5, , 20, 11, 22, 
2018/2/6, , 15, 9, 23, 
2018/2/8, , 19, 11, 19, 
2018/3/3, , 24, 9, 17, 
2018/3/4, , 24, 16, 20, 
2018/3/5, , 6, 22, 27, 
2018/3/6, , 19, 15, 18, 
2018/3/7, , 21, 14, 16, 
2018/3/8, , 20, 12, 21, 
2018/3/9, , 17, 10, 24, 
2018/3/10, , 17, 10, 17, 
2018/3/11, , 16, 9, 16, 
2018/3/12, , 18, 9, 16, 
2018/3/16, , 15, 11, 19, 
2018/3/17, , 17, 9, 20, 
2018/3/20, , 11, 10, 16, 
2018/3/21, , 18, 12, 18, 
2018/3/22, , 27, 12, 19, 
2018/3/23, , 32, 13, 26, 
2018/3/24, , 25, 11, 20, 
2018/3/26, , 29, 10, 17, 
2018/3/27, , 28, 11, 22, 
2018/3/28, , 28, 15, 17, 
2018/3/29, , 17, 16, 16, 
2018/3/30, , 19, 16, 16, 
2018/3/31, , 17, 15, 17, 
2018/4/1, , 19, 16, 17, 
2017/11/9, , 23, , , 
2017/11/13, , 18, 3, 14, 
2017/11/14, , 11, , 14, 
2017/11/15, , 14, , 19, 
2017/11/16, , 3, , 23, 
2017/11/17, , 9, , 20, 
2017/11/18, , 13, , 27, 
2017/11/19, , 35, , , 
2017/11/23, , 24, , 16, 
2017/11/24, , 27, , 19, 
2017/11/25, , 22, , , 
2017/11/27, , 13, 25, 16, 
2017/11/28, , 18, 30, 20, 
2017/11/29, , 23, 21, 24, 
2017/11/30, , 16, 16, 16, 
2017/12/1, , 20, 19, 19, 
2017/12/2, , 21, 31, 17, 
2017/12/3, , , , , 
2017/12/6, , 10, , , 
2017/12/8, , 14, 12, 15, 
2017/12/9, , 14, 13, 16, 
2017/12/10, , 13, 11, 16, 
2017/12/11, , 15, 14, 15, 
2017/12/12, , 8, 16, 26, 
2017/12/13, , 13, 16, 23, 
2017/12/14, , 7, 34, 18, 
2017/12/15, , 18, 22, 18, 
2017/12/16, , 18, 17, 23, 
2017/12/17, , 11, 15, 19, 
2017/12/18, , 16, 21, 18, 
2017/12/19, , 17, 22, 25, 
2017/12/20, , 19, 18, 27, 
2017/12/21, , 23, , , 
2017/7/2, , 16, 12, 11, 4
2017/7/17, , 25, 10, , 4
2017/7/30, , 23, 7, , 3
2017/8/2, , 24, 7, 5, 2
2017/8/15, , 26, , 4, 3
2017/8/20, , 7, , 4, 1
2017/8/27, , 19, , 4, 
2017/9/11, , 19, , , 3
2017/6/14, , 28, 8, 10, 4
2016/7/27, , 37, , 12, 
2015/5/4, , 51, , 12, 
2015/1/1, , 57, 10, 25, 44
2014/11/5, , 24, 9, 18, 
2014/9/22, , 28, 7, 11, 
2019/7/6, , , 5, 7, 
2017/12/5, , , 28, 27, 
2017/12/7, , , 12, 16, 
2023/10/12, , , , 14, 11
2022/7/25, , , , 30, 
2022/8/1, , , , 29, 
2022/9/12, , , , 12, 1
2022/6/7, , , , 19, 2
2017/11/8, , , , 15, 
2017/11/12, , , , 14, 
2017/11/22, , , , 20, 
2017/11/26, , , , 19, 
