date, pm25, pm10, o3, no2, so2, co
2018/4/17, 78, 36, 87, 31, 6, 8
2018/4/18, 66, 36, 63, 28, 4, 8
2018/4/19, 56, 33, 58, 28, 3, 6
2018/4/20, 50, 34, 73, 23, 2, 7
2018/4/21, 66, 46, 81, 28, 4, 8
2018/4/22, 83, 30, 87, 21, 3, 7
2018/4/23, 68, 39, 75, 29, 9, 9
2018/4/24, 87, 41, 42, 31, 3, 9
2018/4/25, 86, 30, 48, 31, 2, 8
2018/4/26, 70, 47, 66, 36, 9, 10
2018/4/27, 102, 44, 93, 34, 2, 10
2018/4/28, 95, 37, 83, 26, 5, 8
2018/4/29, 83, 39, 82, 26, 5, 8
2018/4/30, 94, 36, 52, 32, 2, 9
2018/5/1, 83, 27, 55, 19, 2, 6
2018/5/2, 63, 30, 39, 33, 5, 10
2018/5/3, 68, 36, 84, 29, 4, 9
2018/5/4, 80, 40, 60, 30, 4, 9
2018/5/5, 95, 23, 43, 18, 2, 6
2018/5/6, 58, 18, 29, 15, 24, 5
2018/5/7, 46, 27, 36, 19, 16, 6
2018/5/8, 60, 30, 12, 28, 20, 8
2018/5/9, 74, 30, 42, 23, 8, 7
2018/5/10, 71, 34, 71, 27, 10, 7
2018/5/11, 75, 39, 90, 31, 2, 9
2018/5/12, 88, 31, 98, 25, 2, 8
2018/5/13, 73, 28, 98, 20, 3, 7
2018/5/14, 71, 34, 69, 25, 19, 8
2018/5/15, 75, 33, 61, 20, 20, 6
2018/5/16, 68, 32, 54, 22, 3, 7
2018/5/17, 62, 30, 54, 23, 12, 7
2018/5/18, 62, 38, 57, 33, 5, 10
2018/5/19, 69, 36, 67, 23, 5, 7
2018/5/20, 72, 27, 76, 21, 2, 8
2018/5/21, 70, 39, 64, 27, 7, 10
2018/5/22, 93, 42, 72, 28, 7, 10
2018/5/23, 92, 42, 81, 28, 4, 9
2018/5/24, 90, 34, 63, 25, 17, 7
2018/5/25, 68, 36, 47, 20, 27, 6
2018/5/26, 71, 27, 65, 22, 15, 6
2018/5/27, 56, 24, 67, 23, 16, 7
2018/5/28, 56, 33, 48, 33, 5, 9
2018/5/29, 64, 31, 46, 28, 6, 9
2018/5/30, 53, 38, 46, 29, 5, 8
